time,leg_x,leg_y,leg_z,foot_x,foot_y,foot_z
10.7,-0.4901958,0.3754904,0.3749911,
10.72,-0.4891975,0.376029,0.3777968,
10.74,-0.4881454,0.3765144,0.3806723,
10.76,-0.4870396,0.3769422,0.3836055,
10.78,-0.4858909,0.3773246,0.386192,
10.8,-0.4846802,0.3776243,0.3891126,
10.82,-0.4834123,0.3778524,0.3921445,
10.84,-0.4820881,0.3780072,0.3952103,
10.86,-0.4807096,0.378087,0.3983039,
10.88,-0.479291,0.3780911,0.4011396,
10.9,-0.4778113,0.3780172,0.4042239,
10.92,-0.4762764,0.3778596,0.407415,
10.94,-0.4746885,0.37762,0.4106348,
10.96,-0.4730539,0.3772986,0.4138735,
10.98,-0.4713755,0.3769591,0.4173177,
11,-0.4695473,0.3769231,0.421786,
11.02,-0.4676173,0.3769343,0.4242739,
11.04,-0.4656148,0.3769724,0.4266195,
11.06,-0.463558,0.3770084,0.4290627,
11.08,-0.4614873,0.3770261,0.4315336,
11.1,-0.4594045,0.3770378,0.4340474,
11.12,-0.4572854,0.3770552,0.4366801,
11.14,-0.4551375,0.3770924,0.4393984,
11.16,-0.4529724,0.3771551,0.4421626,
11.18,-0.4508014,0.3772445,0.4449368,
