Time,TargetYaw,RealYaw,TargetHip,RealHip,TargetKnee,RealKnee
39.92281,-63.43307,-73.34943,16.76654,18.09148,103.9243,106.4037
39.93756,-62.82047,-72.30022,16.57732,17.85112,104.166,106.5967
39.95629,-62.27528,-71.28894,16.39404,17.60586,104.3925,106.7792
39.97329,-61.61011,-70.34213,16.14969,17.34235,104.6852,106.9456
39.98955,-61.0333,-69.45728,15.91742,17.0558,104.9556,107.0781
40.00829,-61.0333,-69.45728,15.91742,17.0558,104.9556,107.0781
40.02308,-59.92692,-68.59518,15.41051,16.69916,105.5269,107.2218
40.04215,-59.49279,-67.77852,15.18589,16.31254,105.774,107.3395
40.05627,-58.96264,-66.98219,14.88819,15.90049,106.0976,107.4601
40.073,-58.59156,-66.22278,14.66238,15.47685,106.3407,107.5471
40.09169,-58.17562,-65.49072,14.38945,15.04705,106.6326,107.609
40.10668,-58.17562,-65.49072,14.38945,15.04705,106.6326,107.609
40.12299,-57.41687,-64.75948,13.82503,14.56723,107.2325,107.7091
40.14188,-57.08728,-64.05722,13.54573,14.06848,107.5287,107.8074
40.15638,-56.73621,-63.37935,13.21816,13.56087,107.8764,107.92
40.17346,-56.48946,-62.72701,12.96463,13.06797,108.1461,108.0349
40.19136,-56.22364,-62.09937,12.66372,12.58246,108.4675,108.1848
40.20671,-56.22364,-62.09937,12.66372,12.58246,108.4675,108.1848
40.22283,-55.78384,-61.49546,12.07381,12.05984,109.1028,108.4346
40.24008,-55.60745,-60.95508,11.78675,11.51951,109.4152,108.6986
40.25898,-55.44535,-60.44584,11.47952,10.97979,109.7523,109.0084
40.27352,-55.2993,-59.97178,11.14345,10.4587,110.1249,109.3487
40.28971,-55.20938,-59.53478,10.88563,9.981152,110.4136,109.6964
40.30853,-55.13219,-59.13358,10.59965,9.555549,110.737,110.0464
40.3224,-55.13219,-59.13358,10.59965,9.555549,110.737,110.0464
40.33941,-55.05004,-58.76534,10.02746,9.166221,111.3949,110.4068
40.35873,-55.04623,-58.43217,9.73315,8.759048,111.7393,110.7783
40.37616,-55.07425,-58.14117,9.40207,8.314154,112.1319,111.118
40.38659,-55.07425,-58.14117,9.40207,8.314154,112.1319,111.118
40.40605,-55.17522,-57.88541,8.931831,7.981973,112.6992,111.2761
40.42485,-55.28818,-57.65324,8.608982,7.826719,113.0954,111.2565
40.4394,-55.43055,-57.44143,8.301576,7.585784,113.4778,111.3782
40.45786,-55.56317,-57.26487,8.066918,7.779721,113.773,112.4368
40.47543,-55.75956,-57.12894,7.773507,7.90525,114.1461,113.2675
40.49132,-55.97575,-57.02606,7.498769,7.838879,114.4991,113.8769
40.50904,-56.19597,-56.95186,7.254057,7.631801,114.8165,114.3448
40.52806,-56.19597,-56.95186,7.254057,7.631801,114.8165,114.3448
40.53675,-56.79483,-56.93232,6.702246,7.25203,115.5402,114.9155
40.55401,-56.95465,-56.93227,6.574665,6.903347,115.7087,115.3195
40.5731,-57.29317,-56.9618,6.324147,6.584654,116.0406,115.6832
40.58924,-57.69989,-57.02436,6.051718,6.281728,116.4021,116.0481
40.60519,-57.69989,-57.02436,6.051718,6.281728,116.4021,116.0481
40.62234,-58.45924,-57.14304,5.60458,5.924582,116.994,116.5117
40.64313,-58.90437,-57.29264,5.370455,5.611619,117.3016,116.9028
40.6602,-59.47976,-57.48008,5.0911,5.328007,117.6646,117.2726
40.6763,-59.98191,-57.69696,4.864789,5.077873,117.9543,117.6027
40.69313,-60.4797,-57.93816,4.65364,4.848487,118.2199,117.8985
40.70478,-60.4797,-57.93816,4.65364,4.848487,118.2199,117.8985
40.72287,-61.41738,-58.23718,4.28466,4.583108,118.6704,118.2547
40.73958,-62.05055,-58.56887,4.052604,4.327974,118.9427,118.5754
40.75616,-62.66035,-58.92733,3.839611,4.091171,119.1837,118.857
40.77589,-63.28937,-59.31231,3.628962,3.867428,119.4126,119.1131
40.78967,-64.06805,-59.73322,3.378847,3.639757,119.6708,119.3687
40.80621,-64.06805,-59.73322,3.378847,3.639757,119.6708,119.3687
40.82402,-65.32643,-60.22511,2.994485,3.356454,120.0356,119.6693
40.8405,-66.09943,-60.74768,2.768009,3.08661,120.2308,119.9277
40.86008,-66.83585,-61.29331,2.557667,2.841002,120.3982,120.1467
40.87206,-67.73673,-61.87286,2.306302,2.594516,120.5799,120.3499
40.88976,-68.30123,-62.45829,2.151605,2.371896,120.6816,120.514
40.90738,-68.30123,-62.45829,2.151605,2.371896,120.6816,120.514
40.92305,-70.01985,-63.13657,1.691032,2.064641,120.9376,120.7094
40.94305,-70.80704,-63.83349,1.484255,1.777815,121.0295,120.8635
40.95544,-71.83137,-64.5612,1.218226,1.500263,121.1265,120.9913
40.97355,-72.47613,-65.28772,1.052259,1.260975,121.175,121.0871
40.99219,-73.43184,-66.03524,0.8080865,1.02204,121.2295,121.1636
41.00319,-73.43184,-66.03524,0.8080865,1.02204,121.2295,121.1636
41.02123,-75.02594,-66.85001,0.4049551,0.7244976,121.2759,121.2138
41.0394,-76.0118,-67.6851,0.1579823,0.4380358,121.2773,121.2395
41.05906,-77.01424,-68.53579,-0.09139476,0.1705792,121.2579,121.2424
41.0706,-78.10746,-69.40761,-0.3612965,-0.09157931,121.2129,121.2205
41.08987,-78.7532,-70.26385,-0.5196339,-0.3152406,121.1748,121.1926
41.10661,-78.7532,-70.26385,-0.5196339,-0.3152406,121.1748,121.1926
41.12309,-80.77711,-71.21078,-1.009973,-0.6257781,120.9993,121.0845
41.13953,-81.70603,-72.16166,-1.23151,-0.9157877,120.8901,120.9686
41.15652,-82.63218,-73.11143,-1.449749,-1.172362,120.7632,120.8488
41.17574,-83.5872,-74.06224,-1.671648,-1.410111,120.6131,120.7169
41.18728,-83.5872,-74.06224,-1.671648,-1.410111,120.6131,120.7169
41.20584,-85.30704,-75.07331,-2.061631,-1.69931,120.2922,120.4912
41.22272,-86.33638,-76.09039,-2.288025,-1.975145,120.0682,120.2601
41.24302,-87.26445,-77.10213,-2.486824,-2.220167,119.8449,120.0356
41.25579,-88.36908,-78.12231,-2.715902,-2.455355,119.5521,119.7824
41.2733,-89.05717,-79.118,-2.853961,-2.656223,119.3543,119.5571
41.29146,-89.98999,-80.10789,-3.034721,-2.845474,119.0667,119.3068
41.30663,-89.98999,-80.10789,-3.034721,-2.845474,119.0667,119.3068
41.32341,-91.72901,-81.15544,-3.349135,-3.075855,118.4677,118.8883
41.34209,-92.58421,-82.19215,-3.491333,-3.281038,118.1414,118.5007
41.35839,-93.51836,-83.22089,-3.63588,-3.455642,117.7599,118.1195
41.37291,-94.31829,-84.23186,-3.74976,-3.600648,117.4112,117.7561
41.38935,-95.01696,-85.21771,-3.840991,-3.720999,117.0894,117.4155
41.40903,-95.79323,-86.18507,-3.932529,-3.825882,116.712,117.0596
41.423,-95.79323,-86.18507,-3.932529,-3.825882,116.712,117.0596
41.43954,-97.32746,-87.19379,-4.078969,-3.937692,115.9008,116.4884
41.45697,-98.05415,-88.18258,-4.130236,-4.028102,115.4841,115.973
41.47293,-98.79923,-89.15085,-4.169147,-4.091542,115.0335,115.4922
41.4919,-99.4625,-90.09353,-4.19099,-4.132367,114.6113,115.042
41.50818,-99.4625,-90.09353,-4.19099,-4.132367,114.6113,115.042
41.52298,-100.8622,-91.06836,-4.192172,-4.150054,113.6497,114.3555
41.54304,-101.4225,-92.01328,-4.173294,-4.153251,113.2354,113.7794
41.55415,-102.155,-92.93868,-4.129485,-4.13145,112.6661,113.2144
41.5731,-102.5479,-93.82124,-4.096229,-4.102478,112.347,112.765
41.58739,-102.5479,-93.82124,-4.096229,-4.102478,112.347,112.765
